27294.955555555553,27618.177777777775,26884.31111111111,27340.155555555553,0,1
27618.177777777775,26884.31111111111,27340.155555555553,28165.24444444444,0,1
26884.31111111111,27340.155555555553,28165.24444444444,28008.31111111111,0,1
27340.155555555553,28165.24444444444,28008.31111111111,27535.466666666667,0,1
28165.24444444444,28008.31111111111,27535.466666666667,27193.91111111111,0,1
28008.31111111111,27535.466666666667,27193.91111111111,28173,0,1
27535.466666666667,27193.91111111111,28173,28584.91111111111,0,1
27193.91111111111,28173,28584.91111111111,27596.133333333335,0,1
28173,28584.91111111111,27596.133333333335,27993.48888888889,0,1
28584.91111111111,27596.133333333335,27993.48888888889,28979.355555555554,0,1
27596.133333333335,27993.48888888889,28979.355555555554,29080.133333333335,0,1
27993.48888888889,28979.355555555554,29080.133333333335,28459.844444444443,0,1
28979.355555555554,29080.133333333335,28459.844444444443,28300.11111111111,0,1
29080.133333333335,28459.844444444443,28300.11111111111,28917.82222222222,0,1
28459.844444444443,28300.11111111111,28917.82222222222,28951.533333333333,0,1
28300.11111111111,28917.82222222222,28951.533333333333,28475.333333333332,0,1
28917.82222222222,28951.533333333333,28475.333333333332,28263.844444444443,0,1
28951.533333333333,28475.333333333332,28263.844444444443,28977.8,0,1
28475.333333333332,28263.844444444443,28977.8,29028.688888888886,0,1
28263.844444444443,28977.8,29028.688888888886,28601.066666666666,0,1
28977.8,29028.688888888886,28601.066666666666,28081.42222222222,0,1
29028.688888888886,28601.066666666666,28081.42222222222,28819.48888888889,0,1
28601.066666666666,28081.42222222222,28819.48888888889,28625,0,1
28081.42222222222,28819.48888888889,28625,28491.844444444443,0,1
28819.48888888889,28625,28491.844444444443,28582.355555555554,0,1
28625,28491.844444444443,28582.355555555554,29564.533333333333,0,1
28491.844444444443,28582.355555555554,29564.533333333333,29625.844444444443,0,1
28582.355555555554,29564.533333333333,29625.844444444443,29346.133333333335,0,1
29564.533333333333,29625.844444444443,29346.133333333335,28531.28888888889,0,1
29625.844444444443,29346.133333333335,28531.28888888889,29610.28888888889,0,1
29346.133333333335,28531.28888888889,29610.28888888889,28586.955555555553,0,1
28531.28888888889,29610.28888888889,28586.955555555553,28467.933333333334,0,1
29610.28888888889,28586.955555555553,28467.933333333334,27242.866666666665,0,1
28586.955555555553,28467.933333333334,27242.866666666665,27438.755555555555,0,1
28467.933333333334,27242.866666666665,27438.755555555555,27892.733333333334,0,1
27242.866666666665,27438.755555555555,27892.733333333334,27988.04444444444,0,1
27438.755555555555,27892.733333333334,27988.04444444444,27392.28888888889,0,1
27892.733333333334,27988.04444444444,27392.28888888889,27446.577777777777,0,1
27988.04444444444,27392.28888888889,27446.577777777777,27547.266666666666,0,1
27392.28888888889,27446.577777777777,27547.266666666666,28060.2,0,1
27446.577777777777,27547.266666666666,28060.2,28307,0,1
27547.266666666666,28060.2,28307,29485.977777777774,0,1
28060.2,28307,29485.977777777774,29538.022222222222,0,1
28307,29485.977777777774,29538.022222222222,29218.666666666668,0,1
29485.977777777774,29538.022222222222,29218.666666666668,27808.577777777777,0,1
29538.022222222222,29218.666666666668,27808.577777777777,28046.48888888889,0,1
29218.666666666668,27808.577777777777,28046.48888888889,28867.333333333332,0,1
27808.577777777777,28046.48888888889,28867.333333333332,28894.222222222223,0,1
28046.48888888889,28867.333333333332,28894.222222222223,28111.933333333334,0,1
28867.333333333332,28894.222222222223,28111.933333333334,28166,0,1
28894.222222222223,28111.933333333334,28166,29093.333333333332,0,1
28111.933333333334,28166,29093.333333333332,29175.466666666667,0,1
28166,29093.333333333332,29175.466666666667,28206.11111111111,0,1
29093.333333333332,29175.466666666667,28206.11111111111,28043.82222222222,0,1
29175.466666666667,28206.11111111111,28043.82222222222,28936.377777777776,0,1
28206.11111111111,28043.82222222222,28936.377777777776,29140.466666666667,0,1
28043.82222222222,28936.377777777776,29140.466666666667,28303.44444444444,0,1
28445.555555555555,28368.37777777778,28146.93333333333,17335.933333333334,1
28146.93333333333,17335.933333333334,19096.24444444444,23636.444444444445,1
27171.51111111111,27021.466666666667,27137.444444444445,18856.555555555555,1
27021.466666666667,27137.444444444445,18856.555555555555,22630.177777777775,1
28410.31111111111,28545.31111111111,28713.955555555556,18870.444444444445,1
28713.955555555556,18870.444444444445,21979.82222222222,28264.8,1
27852.022222222222,28049.244444444445,28244.355555555554,19963.866666666665,1
28516.91111111111,28723.51111111111,28448.422222222223,17490.57748001985,1
28723.51111111111,28448.422222222223,17490.57748001985,21271.62222222222,1
28448.422222222223,17490.57748001985,21271.62222222222,28364.24444444444,1
29030.22222222222,28575,28678.777777777777,17517.444444444445,1
28575,28678.777777777777,17517.444444444445,21027.844444444443,1
28678.777777777777,17517.444444444445,21027.844444444443,28169.2,1
27566.777777777777,27399.466666666667,27742.755555555552,17457.022222222222,1
27742.755555555552,17457.022222222222,19055.377777777776,24700.355555555554,1
26656.799999999996,26939.688888888886,27930.555555555555,18515.866666666665,1
27930.555555555555,18515.866666666665,21536.355555555554,27137.044444444444,1
29417.22222222222,29235.199999999997,29276.466666666667,17085.022222222222,1
29235.199999999997,29276.466666666667,17085.022222222222,21663.22222222222,1
29276.466666666667,17085.022222222222,21663.22222222222,29795.755555555552,1
28265.755555555552,28187.577777777777,28479.4,17221.733333333334,1
28479.4,17221.733333333334,19979.666666666664,26553.977777777778,1
28514.73333333333,28264.22222222222,28675.666666666664,19962.644444444442,1
28561.911111111112,27673.422222222223,26810.020318391595,18201.199999999997,1
28616.644444444442,28353.844444444443,28626.711111111108,19032.11111111111,1
28626.711111111108,19032.11111111111,22401.51111111111,28084.28888888889,1
28768.333333333336,28799.93333333333,29207.42222222222,18757.48888888889,1
29207.42222222222,18757.48888888889,21261.11111111111,26819.688888888886,1
28310.13333333333,27965.84444444444,28368.169584638978,16388.955555555556,1
28368.169584638978,16388.955555555556,18141.13333333333,26051.91111111111,1
28386.044444444444,28980.977777777778,29238.066666666666,19790,1
29238.066666666666,19790,23524.48888888889,30050.511111111107,1
29315.844444444443,29261.86666666667,29351.577777777777,21253.533333333333,1
28535.066666666666,28136.377777777776,28613.666666666664,21211.444444444445,1
27971.177777777775,29299.13333333333,29682.24444444444,19370.444444444445,1
29682.24444444444,19370.444444444445,23146.977777777778,29691.088888888888,1
29383.577777777777,29675.399999999998,29795.28888888889,20353.755555555552,1
29795.28888888889,20353.755555555552,24154.040364172426,29230.755555555552,1
29692.555555555555,29242.355555555554,29465.066666666666,20360.799999999996,1
29465.066666666666,20360.799999999996,22147.62222222222,26807.666666666664,1
29122.244444444445,28276.088888888888,28434.6,17714.355555555554,1
28434.6,17714.355555555554,20919.511111111107,25651.088888888888,1
28333.51111111111,27847.466666666664,28757.48888888889,21299.281910772355,1
29865,29948.11111111111,29559.155555555553,20025.177777777775,1
29559.155555555553,20025.177777777775,23096.22222222222,27929.799999999996,1
28689.022222222222,28744.777777777777,29086.288888888885,17917.82222222222,1
29086.288888888885,17917.82222222222,20085.088888888888,25831.48888888889,1
27097.13333333333,27397,27245.955555555556,17145.8,1
27245.955555555556,17145.8,19550,24854.82222222222,1
27836.977777777778,27732.48888888889,28537.955555555556,18429.733333333334,1
27732.48888888889,28537.955555555556,18429.733333333334,22411.355555555554,1
28537.955555555556,18429.733333333334,22411.355555555554,29503.533333333333,1
30120.977777777778,29611.799999999996,29841.044444444444,18592.51111111111,1
29841.044444444444,18592.51111111111,21493.955555555556,28201.311111111114,1
29549.087430188287,29612.4,29828.31111111111,21849.04444444444,1
27029.51111111111,27786.933333333334,27017.755555555552,16130.488888888887,1
27017.755555555552,16130.488888888887,18331.4,25113.24444444444,1
28979.977777777778,29286.22222222222,29444.088888888888,21049.444444444445,1
29171.866666666665,29167.711111111108,29659.666666666664,20771.31111111111,1
27163.866666666665,26259.688888888886,25695.777777777777,17774.666666666664,1
26259.688888888886,25695.777777777777,17774.666666666664,22889.044444444444,1
29280.955555555556,29842.533333333333,29620.73333333333,17010.82222222222,1
29842.533333333333,29620.73333333333,17010.82222222222,25573.977777777778,1
29620.73333333333,17010.82222222222,25573.977777777778,31550.399999999994,1
29312.088888888888,28591.11111111111,29082.37777777778,23025.39196772274,1
30701.266666666663,30707.28888888889,30711.355555555558,24399.333333333336,1
19366.355555555554,19771.533333333333,21169.44444444444,24669.91111111111,1
21262.82222222222,19608.91111111111,20113.022222222222,17900.066666666666,1
19049.666666666668,18368.62222222222,19472.11111111111,21663.222222222223,1
20928.688888888886,21357.222222222223,22092.266666666666,24644.903220071556,1
22092.266666666666,24644.903220071556,24440.11111111111,21200.977777777774,1
24960.688888888886,22938.222222222223,22107.42222222222,25017.91111111111,1
22107.42222222222,25017.91111111111,24514.433012599722,21200.711111111108,1
25017.91111111111,24514.433012599722,21200.711111111108,23484.28888888889,1
23741.088888888888,24122.666666666668,23179.91111111111,19307.466666666667,1
24122.666666666668,23179.91111111111,19307.466666666667,16946.444444444445,1
16193.333333333334,16642.28888888889,15460.822222222221,17447.71111111111,1
16642.28888888889,15460.822222222221,17447.71111111111,10247.62222222222,1
15460.822222222221,17447.71111111111,10247.62222222222,15677.488888888887,1
17447.71111111111,10247.62222222222,15677.488888888887,18613.755555555555,1
19844.133333333335,21089.511111111107,20176.155555555553,18102.859809346042,1
18777.844444444443,19058.04444444444,20288.866666666665,23331.022222222222,1
23198.733333333334,23602.91111111111,23677.066666666666,20414.266666666666,1
20373.955555555553,19995.511111111107,18596.42222222222,16502.17777777778,1
19995.511111111107,18596.42222222222,16502.17777777778,18366.644444444442,1
18821.6,18436,18540.844444444443,21011.31111111111,1
18390.177777777775,18286,18172.155555555553,20536.90082001822,1
18286,18172.155555555553,20536.90082001822,23013.48888888889,1
24822.11111111111,24446.377777777776,23855.733333333334,20929.31111111111,1
24446.377777777776,23855.733333333334,20929.31111111111,18500.644444444442,1
19892.31111111111,20569.577777777777,20011.11111111111,17499.333333333332,1
18295.82222222222,18305.577777777777,19089.757550167782,21214.04444444444,1
20148.133333333335,21008.577777777777,21310.11111111111,18245.888888888887,1
16493.455410120223,15492.577777777777,15830,18126.355555555554,1
15492.577777777777,15830,18126.355555555554,20050.666666666668,1
19366.355555555554,19771.533333333333,21169.44444444444,24669.91111111111,1
23837.777777777774,25045.177777777775,24081.733333333334,21567.11111111111,1
22105.28888888889,21697.066666666666,20651.155555555553,22749.777777777774,1
19892.31111111111,20569.577777777777,20011.11111111111,17499.333333333332,1
18295.82222222222,18305.577777777777,19089.757550167782,21214.04444444444,1
20148.133333333335,21008.577777777777,21310.11111111111,18245.888888888887,1
16493.455410120223,15492.577777777777,15830,18126.355555555554,1
15492.577777777777,15830,18126.355555555554,20050.666666666668,1
19366.355555555554,19771.533333333333,21169.44444444444,24669.91111111111,1
